Date	Day	Gender	Age	Region	Call
20150907	1	Male	20대	서대문구	76
20150907	1	Male	40대	서대문구	27
20150907	1	Female	20대	서대문구	47
20150907	1	Male	10대	서대문구	17
20150907	1	Male	60대이상	서대문구	12
20150907	1	Female	10대	서대문구	10
20150907	1	Female	60대이상	서대문구	11
20150907	1	Male	30대	서대문구	56
20150907	1	Male	20대	서초구	82
20150907	1	Female	20대	서초구	62
20150907	1	Female	40대	서초구	113
20150907	1	Female	30대	서초구	78
20150907	1	Female	50대	서초구	33
20150907	1	Male	30대	서초구	90
20150907	1	Male	50대	서초구	17
20150907	1	Female	10대	서초구	19
20150907	1	Female	60대이상	서초구	17
20150907	1	Male	10대	서초구	24
20150907	1	Male	60대이상	서초구	7
20150907	1	Male	40대	서초구	68
20150907	1	Female	10대	성동구	5
20150907	1	Female	60대이상	성동구	5
20150907	1	Female	50대	성동구	5
20150907	1	Male	20대	성동구	30
20150907	1	Male	10대	성동구	7
20150907	1	Female	20대	성동구	44
20150907	1	Male	60대이상	성동구	5
20150907	1	Male	40대	성동구	11
20150907	1	Female	40대	성동구	16
20150907	1	Male	30대	성동구	30
20150907	1	Female	30대	성동구	28
20150907	1	Male	50대	성동구	13
20150907	1	Female	30대	성북구	37
20150907	1	Male	30대	성북구	56
20150907	1	Female	50대	성북구	23
20150907	1	Male	20대	성북구	54
20150907	1	Female	40대	성북구	56
20150907	1	Female	20대	성북구	40
20150907	1	Male	40대	성북구	27
20150907	1	Female	10대	성북구	21
20150907	1	Female	60대이상	성북구	8
20150907	1	Male	10대	성북구	12
20150907	1	Male	60대이상	성북구	8
20150907	1	Male	50대	성북구	18
20150907	1	Male	30대	송파구	89
20150907	1	Female	30대	송파구	110
20150907	1	Male	50대	송파구	32
20150907	1	Female	20대	송파구	94
20150907	1	Male	40대	송파구	77
20150907	1	Male	20대	송파구	96
20150907	1	Female	40대	송파구	116
20150907	1	Female	60대이상	송파구	13
20150907	1	Female	10대	송파구	15
20150907	1	Male	60대이상	송파구	14
20150907	1	Male	10대	송파구	22
20150907	1	Female	50대	송파구	36
20150907	1	Male	60대이상	양천구	12
20150907	1	Male	10대	양천구	21
20150907	1	Female	50대	양천구	24
20150907	1	Male	20대	양천구	55
20150907	1	Female	60대이상	양천구	9
20150907	1	Female	20대	양천구	52
20150907	1	Female	10대	양천구	24
20150907	1	Male	40대	양천구	27
20150907	1	Female	40대	양천구	71
20150907	1	Male	30대	양천구	32
20150907	1	Female	30대	양천구	63
20150907	1	Male	50대	양천구	13
20150907	1	Female	10대	영등포구	23
20150907	1	Female	60대이상	영등포구	13
20150907	1	Female	50대	영등포구	27
20150907	1	Male	20대	영등포구	103
20150907	1	Male	10대	영등포구	24
20150907	1	Female	20대	영등포구	127
20150907	1	Male	60대이상	영등포구	6
20150907	1	Male	40대	영등포구	39
20150907	1	Female	40대	영등포구	73
20150907	1	Male	30대	영등포구	90
20150907	1	Female	30대	영등포구	57
20150907	1	Male	50대	영등포구	20
20150907	1	Male	60대이상	용산구	8
20150907	1	Male	10대	용산구	18
20150907	1	Female	20대	용산구	59
20150907	1	Male	50대	용산구	15
20150907	1	Female	60대이상	용산구	7
20150907	1	Female	50대	용산구	16
20150907	1	Female	10대	용산구	11
20150907	1	Female	30대	용산구	41
20150907	1	Male	30대	용산구	48
20150907	1	Female	40대	용산구	51
20150907	1	Male	40대	용산구	27
20150907	1	Male	20대	용산구	40
20150907	1	Male	10대	은평구	10
20150907	1	Male	60대이상	은평구	6
20150907	1	Male	40대	은평구	48
20150907	1	Male	30대	은평구	76
20150907	1	Female	10대	은평구	17
20150907	1	Female	30대	은평구	68
20150907	1	Female	60대이상	은평구	14
20150907	1	Female	50대	은평구	16
20150907	1	Male	50대	은평구	16
20150907	1	Male	20대	은평구	56
20150907	1	Female	20대	은평구	40
20150907	1	Female	40대	은평구	71
20150907	1	Female	60대이상	종로구	5
20150907	1	Female	10대	종로구	11
20150907	1	Male	20대	종로구	19
20150907	1	Female	50대	종로구	6
20150907	1	Male	60대이상	종로구	5
20150907	1	Male	50대	종로구	12
20150907	1	Male	10대	종로구	6
20150907	1	Male	30대	종로구	31
20150907	1	Female	30대	종로구	22
20150907	1	Male	40대	종로구	23
20150907	1	Female	40대	종로구	31
20150907	1	Female	20대	종로구	28
20150907	1	Male	60대이상	중구	5
20150907	1	Male	10대	중구	10
20150907	1	Male	30대	중구	50
20150907	1	Male	40대	중구	43
20150907	1	Female	60대이상	중구	7
20150907	1	Female	40대	중구	36
20150907	1	Female	10대	중구	7
20150907	1	Male	20대	중구	49
20150907	1	Female	20대	중구	40
20150907	1	Female	50대	중구	25
20150907	1	Male	50대	중구	18
20150907	1	Female	30대	중구	50
20150907	1	Female	10대	중랑구	17
20150907	1	Female	60대이상	중랑구	10
20150907	1	Female	20대	중랑구	36
20150907	1	Male	50대	중랑구	15
20150907	1	Male	10대	중랑구	15
20150907	1	Female	50대	중랑구	15
20150907	1	Male	60대이상	중랑구	8
20150907	1	Female	30대	중랑구	55
20150907	1	Male	30대	중랑구	57
20150907	1	Female	40대	중랑구	35
20150907	1	Male	40대	중랑구	32
20150907	1	Male	20대	중랑구	38
20150908	2	Female	40대	강남구	173
20150908	2	Male	40대	강남구	100
20150908	2	Male	20대	강남구	126
20150908	2	Female	50대	강남구	43
20150908	2	Female	30대	강남구	149
20150908	2	Male	50대	강남구	49
20150908	2	Male	30대	강남구	157
20150908	2	Male	10대	강남구	50
20150908	2	Male	60대이상	강남구	14
20150908	2	Female	10대	강남구	22
20150908	2	Female	60대이상	강남구	24
20150908	2	Female	20대	강남구	102
20150908	2	Male	30대	강동구	81
20150908	2	Female	30대	강동구	79
20150908	2	Male	50대	강동구	17
20150908	2	Female	20대	강동구	60
20150908	2	Male	40대	강동구	44
20150908	2	Male	20대	강동구	51
20150908	2	Female	40대	강동구	69
20150908	2	Female	60대이상	강동구	10
20150908	2	Female	10대	강동구	12
20150908	2	Male	60대이상	강동구	16
20150908	2	Male	10대	강동구	20
20150908	2	Female	50대	강동구	27
20150908	2	Female	30대	강북구	87
20150908	2	Male	30대	강북구	57
20150908	2	Female	50대	강북구	26
20150908	2	Male	20대	강북구	51
20150908	2	Female	40대	강북구	89
20150908	2	Female	20대	강북구	56
20150908	2	Male	40대	강북구	41
20150908	2	Male	60대이상	강북구	7
20150908	2	Male	10대	강북구	15
20150908	2	Female	60대이상	강북구	13
20150908	2	Female	10대	강북구	23
20150908	2	Male	50대	강북구	17
20150908	2	Female	50대	강서구	50
20150908	2	Male	50대	강서구	32
20150908	2	Female	30대	강서구	165
20150908	2	Female	40대	강서구	127
20150908	2	Male	20대	강서구	138
20150908	2	Male	40대	강서구	95
20150908	2	Female	20대	강서구	96
20150908	2	Male	10대	강서구	45
20150908	2	Male	60대이상	강서구	10
20150908	2	Female	10대	강서구	28
20150908	2	Female	60대이상	강서구	22
20150908	2	Male	30대	강서구	155
20150908	2	Male	50대	관악구	23
20150908	2	Female	50대	관악구	30
20150908	2	Male	30대	관악구	131
20150908	2	Male	40대	관악구	63
20150908	2	Female	20대	관악구	96
20150908	2	Female	40대	관악구	65
20150908	2	Male	20대	관악구	148
20150908	2	Female	10대	관악구	11
20150908	2	Female	60대이상	관악구	12
20150908	2	Male	10대	관악구	27
20150908	2	Male	60대이상	관악구	6
20150908	2	Female	30대	관악구	101
20150908	2	Male	30대	광진구	44
20150908	2	Female	30대	광진구	68
20150908	2	Male	50대	광진구	26
20150908	2	Female	20대	광진구	45
20150908	2	Male	40대	광진구	38
20150908	2	Male	20대	광진구	75
20150908	2	Female	40대	광진구	64
20150908	2	Female	60대이상	광진구	14
20150908	2	Female	10대	광진구	14
20150908	2	Male	60대이상	광진구	7
20150908	2	Male	10대	광진구	25
20150908	2	Female	50대	광진구	20
20150908	2	Female	50대	구로구	33
20150908	2	Male	50대	구로구	35
20150908	2	Female	30대	구로구	104
20150908	2	Female	40대	구로구	85
20150908	2	Male	20대	구로구	96
20150908	2	Male	40대	구로구	54
20150908	2	Female	20대	구로구	63
20150908	2	Male	10대	구로구	30
20150908	2	Male	60대이상	구로구	13
20150908	2	Female	10대	구로구	24
20150908	2	Female	60대이상	구로구	10
20150908	2	Male	30대	구로구	92
20150908	2	Male	50대	금천구	10
20150908	2	Female	50대	금천구	15
20150908	2	Male	30대	금천구	48
20150908	2	Male	40대	금천구	25
20150908	2	Female	20대	금천구	45
20150908	2	Female	40대	금천구	47
20150908	2	Male	20대	금천구	44
20150908	2	Female	10대	금천구	7
20150908	2	Female	60대이상	금천구	5
20150908	2	Male	10대	금천구	12
20150908	2	Male	60대이상	금천구	8
20150908	2	Female	30대	금천구	53
20150908	2	Male	40대	노원구	65
20150908	2	Female	40대	노원구	120
20150908	2	Female	20대	노원구	68
20150908	2	Male	50대	노원구	27
20150908	2	Male	30대	노원구	59
20150908	2	Female	50대	노원구	42
20150908	2	Female	30대	노원구	108
20150908	2	Male	60대이상	노원구	18
20150908	2	Male	10대	노원구	34
20150908	2	Female	60대이상	노원구	12
20150908	2	Female	10대	노원구	20
20150908	2	Male	20대	노원구	61
20150908	2	Male	60대이상	도봉구	5
20150908	2	Male	10대	도봉구	70
20150908	2	Female	20대	도봉구	28
20150908	2	Male	50대	도봉구	11
20150908	2	Female	60대이상	도봉구	5
20150908	2	Female	50대	도봉구	24
20150908	2	Female	10대	도봉구	60
20150908	2	Female	30대	도봉구	56
20150908	2	Male	30대	도봉구	45
20150908	2	Female	40대	도봉구	48
20150908	2	Male	40대	도봉구	15
20150908	2	Male	20대	도봉구	42
20150908	2	Female	50대	동대문구	15
20150908	2	Male	50대	동대문구	21
20150908	2	Female	30대	동대문구	72
20150908	2	Female	40대	동대문구	45
20150908	2	Male	20대	동대문구	69
20150908	2	Male	40대	동대문구	35
20150908	2	Female	20대	동대문구	54
20150908	2	Female	60대이상	동대문구	14
20150908	2	Female	10대	동대문구	12
20150908	2	Male	60대이상	동대문구	5
20150908	2	Male	10대	동대문구	28
20150908	2	Male	30대	동대문구	66
20150908	2	Female	60대이상	동작구	13
20150908	2	Female	10대	동작구	15
20150908	2	Male	40대	동작구	31
20150908	2	Male	30대	동작구	86
20150908	2	Male	60대이상	동작구	7
20150908	2	Female	30대	동작구	49
20150908	2	Male	10대	동작구	17
20150908	2	Female	50대	동작구	28
20150908	2	Male	50대	동작구	22
20150908	2	Male	20대	동작구	89
20150908	2	Female	20대	동작구	54
20150908	2	Female	40대	동작구	54
20150908	2	Male	40대	마포구	46
20150908	2	Female	40대	마포구	58
20150908	2	Female	20대	마포구	71
20150908	2	Male	50대	마포구	26
20150908	2	Male	30대	마포구	86
20150908	2	Female	50대	마포구	15
20150908	2	Female	30대	마포구	85
20150908	2	Female	10대	마포구	14
20150908	2	Female	60대이상	마포구	8
20150908	2	Male	10대	마포구	22
20150908	2	Male	60대이상	마포구	13
20150908	2	Male	20대	마포구	91
20150908	2	Male	40대	서대문구	35
20150908	2	Female	40대	서대문구	57
20150908	2	Female	20대	서대문구	54
20150908	2	Male	50대	서대문구	19
20150908	2	Male	30대	서대문구	74
20150908	2	Female	50대	서대문구	15
20150908	2	Female	30대	서대문구	50
20150908	2	Male	60대이상	서대문구	5
20150908	2	Male	10대	서대문구	22
20150908	2	Female	60대이상	서대문구	5
20150908	2	Female	10대	서대문구	11
20150908	2	Male	20대	서대문구	89
20150908	2	Male	30대	서초구	89
20150908	2	Female	30대	서초구	111
20150908	2	Male	50대	서초구	21
20150908	2	Female	20대	서초구	82
20150908	2	Male	40대	서초구	69
20150908	2	Male	20대	서초구	88
20150908	2	Female	40대	서초구	92
20150908	2	Female	60대이상	서초구	11
20150908	2	Female	10대	서초구	16
20150908	2	Male	60대이상	서초구	15
20150908	2	Male	10대	서초구	32
20150908	2	Female	50대	서초구	34
20150908	2	Male	40대	성동구	11
20150908	2	Female	10대	성동구	9
20150908	2	Female	50대	성동구	9
20150908	2	Male	30대	성동구	44
20150908	2	Male	60대이상	성동구	5
20150908	2	Female	30대	성동구	43
20150908	2	Male	10대	성동구	5
20150908	2	Male	50대	성동구	5
20150908	2	Male	20대	성동구	37
20150908	2	Female	20대	성동구	43
20150908	2	Female	40대	성동구	29
20150908	2	Female	20대	성북구	50
20150908	2	Male	20대	성북구	79
20150908	2	Male	40대	성북구	36
20150908	2	Male	30대	성북구	52
20150908	2	Male	50대	성북구	15
20150908	2	Female	30대	성북구	64
20150908	2	Female	50대	성북구	20
20150908	2	Female	60대이상	성북구	6
20150908	2	Female	10대	성북구	13
20150908	2	Male	60대이상	성북구	5
20150908	2	Male	10대	성북구	28
20150908	2	Female	40대	성북구	59
20150908	2	Male	20대	송파구	121
20150908	2	Female	20대	송파구	98
20150908	2	Female	40대	송파구	158
20150908	2	Female	30대	송파구	136
20150908	2	Female	50대	송파구	51
20150908	2	Male	30대	송파구	134
20150908	2	Male	50대	송파구	30
20150908	2	Female	10대	송파구	27
20150908	2	Female	60대이상	송파구	14
20150908	2	Male	10대	송파구	40
20150908	2	Male	60대이상	송파구	17
20150908	2	Male	40대	송파구	75
20150908	2	Male	10대	양천구	23
20150908	2	Male	60대이상	양천구	6
20150908	2	Male	40대	양천구	17
20150908	2	Male	30대	양천구	53
20150908	2	Female	10대	양천구	20
20150908	2	Female	30대	양천구	78
20150908	2	Female	60대이상	양천구	5
20150908	2	Female	50대	양천구	36
20150908	2	Male	50대	양천구	9
20150908	2	Male	20대	양천구	56
20150908	2	Female	20대	양천구	40
20150908	2	Female	40대	양천구	110
20150908	2	Female	60대이상	영등포구	13
20150908	2	Female	10대	영등포구	30
20150908	2	Male	40대	영등포구	50
20150908	2	Male	30대	영등포구	93
20150908	2	Male	60대이상	영등포구	12
20150908	2	Female	30대	영등포구	74
20150908	2	Male	10대	영등포구	23
20150908	2	Female	50대	영등포구	28
20150908	2	Male	50대	영등포구	18
20150908	2	Male	20대	영등포구	96
20150908	2	Female	20대	영등포구	134
20150908	2	Female	40대	영등포구	82
20150908	2	Male	10대	용산구	11
20150908	2	Male	60대이상	용산구	11
20150908	2	Female	30대	용산구	75
20150908	2	Female	40대	용산구	59
20150908	2	Female	10대	용산구	6
20150908	2	Male	40대	용산구	28
20150908	2	Female	60대이상	용산구	11
20150908	2	Female	20대	용산구	56
20150908	2	Male	20대	용산구	43
20150908	2	Male	50대	용산구	7
20150908	2	Female	50대	용산구	20
20150908	2	Male	30대	용산구	63
20150908	2	Male	60대이상	은평구	10
20150908	2	Male	10대	은평구	25
20150908	2	Female	50대	은평구	29
20150908	2	Male	20대	은평구	54
20150908	2	Female	60대이상	은평구	16
20150908	2	Female	20대	은평구	42
20150908	2	Female	10대	은평구	11
20150908	2	Male	40대	은평구	36
20150908	2	Female	40대	은평구	83
20150908	2	Male	30대	은평구	92
20150908	2	Female	30대	은평구	98
20150908	2	Male	50대	은평구	19
20150908	2	Female	10대	종로구	6
20150908	2	Female	60대이상	종로구	8
20150908	2	Male	30대	종로구	31
20150908	2	Male	40대	종로구	18
20150908	2	Male	10대	종로구	5
20150908	2	Female	40대	종로구	25
20150908	2	Male	60대이상	종로구	9
20150908	2	Male	20대	종로구	47
20150908	2	Female	20대	종로구	47
20150908	2	Female	50대	종로구	18
20150908	2	Male	50대	종로구	13
20150908	2	Female	30대	종로구	31
20150908	2	Male	10대	중구	22
20150908	2	Male	60대이상	중구	10
20150908	2	Male	20대	중구	71
20150908	2	Female	50대	중구	40
20150908	2	Female	10대	중구	13
20150908	2	Male	50대	중구	14
20150908	2	Female	60대이상	중구	10
20150908	2	Male	30대	중구	74
20150908	2	Female	30대	중구	77
20150908	2	Male	40대	중구	40
20150908	2	Female	40대	중구	70
20150908	2	Female	20대	중구	43
20150908	2	Female	60대이상	중랑구	12
20150908	2	Female	10대	중랑구	12
20150908	2	Female	30대	중랑구	87
20150908	2	Female	40대	중랑구	64
20150908	2	Male	60대이상	중랑구	8
20150908	2	Male	40대	중랑구	36
20150908	2	Male	10대	중랑구	25
20150908	2	Female	20대	중랑구	44
20150908	2	Male	20대	중랑구	59
20150908	2	Male	50대	중랑구	15
20150908	2	Female	50대	중랑구	25
20150908	2	Male	30대	중랑구	49
20150909	3	Female	60대이상	강남구	12
20150909	3	Female	10대	강남구	20
20150909	3	Male	50대	강남구	43
20150909	3	Female	20대	강남구	159
20150909	3	Male	60대이상	강남구	18
20150909	3	Male	20대	강남구	140
20150909	3	Male	10대	강남구	54
20150909	3	Female	40대	강남구	207
20150909	3	Male	40대	강남구	111
20150909	3	Female	30대	강남구	194
20150909	3	Male	30대	강남구	163
20150909	3	Female	50대	강남구	47
20150909	3	Male	10대	강동구	25
20150909	3	Male	60대이상	강동구	14
20150909	3	Male	20대	강동구	84
20150909	3	Female	50대	강동구	37
20150909	3	Female	10대	강동구	30
20150909	3	Male	50대	강동구	21
20150909	3	Female	60대이상	강동구	23
20150909	3	Male	30대	강동구	107
20150909	3	Female	30대	강동구	137
20150909	3	Male	40대	강동구	75
20150909	3	Female	40대	강동구	92
20150909	3	Female	20대	강동구	86
20150909	3	Female	10대	강북구	24
20150909	3	Female	60대이상	강북구	22
20150909	3	Female	20대	강북구	89
20150909	3	Male	50대	강북구	23
20150909	3	Male	10대	강북구	22
20150909	3	Female	50대	강북구	39
20150909	3	Male	60대이상	강북구	10
20150909	3	Female	30대	강북구	117
20150909	3	Male	30대	강북구	89
20150909	3	Female	40대	강북구	100
20150909	3	Male	40대	강북구	57
20150909	3	Male	20대	강북구	61
20150909	3	Female	60대이상	강서구	24
20150909	3	Female	10대	강서구	50
20150909	3	Male	40대	강서구	113
20150909	3	Male	30대	강서구	165
20150909	3	Male	60대이상	강서구	14
20150909	3	Female	30대	강서구	227
20150909	3	Male	10대	강서구	41
20150909	3	Female	50대	강서구	64
20150909	3	Male	50대	강서구	39
20150909	3	Male	20대	강서구	135
20150909	3	Female	20대	강서구	108
20150909	3	Female	40대	강서구	196
20150909	3	Male	60대이상	관악구	17
20150909	3	Male	10대	관악구	31
20150909	3	Female	40대	관악구	100
20150909	3	Female	30대	관악구	162
20150909	3	Female	60대이상	관악구	20
20150909	3	Male	30대	관악구	151
20150909	3	Female	10대	관악구	26
20150909	3	Male	50대	관악구	25
20150909	3	Female	50대	관악구	37
20150909	3	Female	20대	관악구	152
20150909	3	Male	20대	관악구	184
20150909	3	Male	40대	관악구	67
20150909	3	Male	10대	광진구	22
20150909	3	Male	60대이상	광진구	9
20150909	3	Male	20대	광진구	82
20150909	3	Female	50대	광진구	32
20150909	3	Female	10대	광진구	21
20150909	3	Male	50대	광진구	15
20150909	3	Female	60대이상	광진구	9
20150909	3	Male	30대	광진구	67
20150909	3	Female	30대	광진구	106
20150909	3	Male	40대	광진구	40
20150909	3	Female	40대	광진구	67
20150909	3	Female	20대	광진구	84
20150909	3	Female	60대이상	구로구	16
20150909	3	Female	10대	구로구	23
20150909	3	Male	40대	구로구	83
20150909	3	Male	30대	구로구	127
20150909	3	Male	60대이상	구로구	13
20150909	3	Female	30대	구로구	145
20150909	3	Male	10대	구로구	24
20150909	3	Female	50대	구로구	38
20150909	3	Male	50대	구로구	27
20150909	3	Male	20대	구로구	92
20150909	3	Female	20대	구로구	94
20150909	3	Female	40대	구로구	117
20150909	3	Male	60대이상	금천구	6
20150909	3	Male	10대	금천구	23
20150909	3	Female	40대	금천구	73
20150909	3	Female	30대	금천구	81
20150909	3	Female	60대이상	금천구	11
20150909	3	Male	30대	금천구	65
20150909	3	Female	10대	금천구	8
20150909	3	Male	50대	금천구	25
20150909	3	Female	50대	금천구	19
20150909	3	Female	20대	금천구	41
20150909	3	Male	20대	금천구	52
20150909	3	Male	40대	금천구	28
20150909	3	Female	10대	노원구	31
20150909	3	Female	60대이상	노원구	8
20150909	3	Female	50대	노원구	39
20150909	3	Male	20대	노원구	109
20150909	3	Male	10대	노원구	53
20150909	3	Female	20대	노원구	79
20150909	3	Male	60대이상	노원구	16
20150909	3	Male	40대	노원구	57
20150909	3	Female	40대	노원구	132
20150909	3	Male	30대	노원구	83
20150909	3	Female	30대	노원구	131
20150909	3	Male	50대	노원구	29
20150909	3	Female	30대	도봉구	65
20150909	3	Male	30대	도봉구	49
20150909	3	Female	50대	도봉구	26
20150909	3	Male	20대	도봉구	41
20150909	3	Female	40대	도봉구	80
20150909	3	Female	20대	도봉구	30
20150909	3	Male	40대	도봉구	34
20150909	3	Female	10대	도봉구	77
20150909	3	Female	60대이상	도봉구	5
20150909	3	Male	10대	도봉구	114
20150909	3	Male	60대이상	도봉구	6
20150909	3	Male	50대	도봉구	13
20150909	3	Male	10대	동대문구	28
20150909	3	Male	60대이상	동대문구	5
20150909	3	Male	40대	동대문구	60
20150909	3	Male	30대	동대문구	66
20150909	3	Female	10대	동대문구	18
20150909	3	Female	30대	동대문구	69
20150909	3	Female	60대이상	동대문구	10
20150909	3	Female	50대	동대문구	32
20150909	3	Male	50대	동대문구	14
20150909	3	Male	20대	동대문구	81
20150909	3	Female	20대	동대문구	75
20150909	3	Female	40대	동대문구	71
20150909	3	Female	50대	동작구	33
20150909	3	Male	50대	동작구	23
20150909	3	Female	30대	동작구	88
20150909	3	Female	40대	동작구	84
20150909	3	Male	20대	동작구	97
20150909	3	Male	40대	동작구	44
20150909	3	Female	20대	동작구	70
20150909	3	Male	10대	동작구	27
20150909	3	Male	60대이상	동작구	7
20150909	3	Female	10대	동작구	12
20150909	3	Female	60대이상	동작구	15
20150909	3	Male	30대	동작구	95
20150909	3	Male	60대이상	마포구	15
20150909	3	Male	10대	마포구	28
20150909	3	Female	50대	마포구	49
20150909	3	Male	20대	마포구	113
20150909	3	Female	60대이상	마포구	24
20150909	3	Female	20대	마포구	93
20150909	3	Female	10대	마포구	24
20150909	3	Male	40대	마포구	61
20150909	3	Female	40대	마포구	104
20150909	3	Male	30대	마포구	102
20150909	3	Female	30대	마포구	123
20150909	3	Male	50대	마포구	31
20150909	3	Female	10대	서대문구	16
20150909	3	Female	60대이상	서대문구	5
20150909	3	Female	50대	서대문구	30
20150909	3	Male	20대	서대문구	86
20150909	3	Male	10대	서대문구	30
20150909	3	Female	20대	서대문구	60
20150909	3	Male	60대이상	서대문구	9
20150909	3	Male	40대	서대문구	48
20150909	3	Female	40대	서대문구	84
20150909	3	Male	30대	서대문구	67
20150909	3	Female	30대	서대문구	84
20150909	3	Male	50대	서대문구	18
20150909	3	Male	10대	서초구	30
20150909	3	Male	60대이상	서초구	11
20150909	3	Male	20대	서초구	117
20150909	3	Female	50대	서초구	36
20150909	3	Female	10대	서초구	19
20150909	3	Male	50대	서초구	36
20150909	3	Female	60대이상	서초구	19
20150909	3	Male	30대	서초구	142
20150909	3	Female	30대	서초구	141
20150909	3	Male	40대	서초구	61
20150909	3	Female	40대	서초구	110
20150909	3	Female	20대	서초구	94
20150909	3	Female	50대	성동구	14
20150909	3	Male	50대	성동구	16
20150909	3	Female	30대	성동구	46
20150909	3	Female	40대	성동구	36
20150909	3	Male	20대	성동구	53
20150909	3	Male	40대	성동구	21
20150909	3	Female	20대	성동구	54
20150909	3	Male	10대	성동구	12
20150909	3	Male	60대이상	성동구	5
20150909	3	Female	10대	성동구	9
20150909	3	Female	60대이상	성동구	5
20150909	3	Male	30대	성동구	53
20150909	3	Male	10대	성북구	23
20150909	3	Male	60대이상	성북구	11
20150909	3	Female	30대	성북구	119
20150909	3	Female	40대	성북구	85
20150909	3	Female	10대	성북구	17
20150909	3	Male	40대	성북구	31
20150909	3	Female	60대이상	성북구	8
20150909	3	Female	20대	성북구	81
20150909	3	Male	20대	성북구	56
20150909	3	Male	50대	성북구	15
20150909	3	Female	50대	성북구	21
20150909	3	Male	30대	성북구	69
20150909	3	Male	60대이상	송파구	14
20150909	3	Male	10대	송파구	39
20150909	3	Male	30대	송파구	152
20150909	3	Male	40대	송파구	106
20150909	3	Female	60대이상	송파구	18
20150909	3	Female	40대	송파구	176
20150909	3	Female	10대	송파구	43
20150909	3	Male	20대	송파구	138
20150909	3	Female	20대	송파구	131
20150909	3	Female	50대	송파구	52
20150909	3	Male	50대	송파구	45
20150909	3	Female	30대	송파구	183
20150909	3	Female	50대	양천구	32
20150909	3	Male	50대	양천구	28
20150909	3	Female	30대	양천구	85
20150909	3	Female	40대	양천구	129
20150909	3	Male	20대	양천구	70
20150909	3	Male	40대	양천구	35
20150909	3	Female	20대	양천구	62
20150909	3	Female	60대이상	양천구	9
20150909	3	Female	10대	양천구	28
20150909	3	Male	60대이상	양천구	8
20150909	3	Male	10대	양천구	35
20150909	3	Male	30대	양천구	73
20150909	3	Female	50대	영등포구	31
20150909	3	Male	50대	영등포구	16
20150909	3	Female	30대	영등포구	101
20150909	3	Female	40대	영등포구	81
20150909	3	Male	20대	영등포구	106
20150909	3	Male	40대	영등포구	52
20150909	3	Female	20대	영등포구	150
20150909	3	Male	10대	영등포구	44
20150909	3	Male	60대이상	영등포구	5
20150909	3	Female	10대	영등포구	42
20150909	3	Female	60대이상	영등포구	11
20150909	3	Male	30대	영등포구	116
20150909	3	Female	20대	용산구	64
20150909	3	Male	20대	용산구	68
20150909	3	Male	40대	용산구	37
20150909	3	Male	30대	용산구	75
20150909	3	Male	50대	용산구	15
20150909	3	Female	30대	용산구	77
20150909	3	Female	50대	용산구	31
20150909	3	Female	60대이상	용산구	13
20150909	3	Female	10대	용산구	13
20150909	3	Male	60대이상	용산구	7
20150909	3	Male	10대	용산구	24
20150909	3	Female	40대	용산구	55
20150909	3	Male	40대	은평구	63
20150909	3	Female	40대	은평구	77
20150909	3	Female	20대	은평구	64
20150909	3	Male	50대	은평구	22
20150909	3	Male	30대	은평구	87
20150909	3	Female	50대	은평구	38
20150909	3	Female	30대	은평구	113
20150909	3	Female	10대	은평구	25
20150909	3	Female	60대이상	은평구	9
20150909	3	Male	10대	은평구	20
20150909	3	Male	60대이상	은평구	10
20150909	3	Male	20대	은평구	67
20150909	3	Male	20대	종로구	41
20150909	3	Female	20대	종로구	48
20150909	3	Female	40대	종로구	32
20150909	3	Female	30대	종로구	51
20150909	3	Female	50대	종로구	25
20150909	3	Male	30대	종로구	30
20150909	3	Male	50대	종로구	16
20150909	3	Male	60대이상	종로구	5
20150909	3	Male	10대	종로구	12
20150909	3	Female	60대이상	종로구	5
20150909	3	Female	10대	종로구	8
20150909	3	Male	40대	종로구	24
20150909	3	Male	30대	중구	81
20150909	3	Female	30대	중구	99
20150909	3	Male	50대	중구	26
20150909	3	Female	20대	중구	71
20150909	3	Male	40대	중구	41
20150909	3	Male	20대	중구	75
20150909	3	Female	40대	중구	71
20150909	3	Female	60대이상	중구	13
20150909	3	Female	10대	중구	16
20150909	3	Male	60대이상	중구	9
20150909	3	Male	10대	중구	14
20150909	3	Female	50대	중구	34
20150909	3	Female	20대	중랑구	62
20150909	3	Male	20대	중랑구	77
20150909	3	Male	40대	중랑구	39
20150909	3	Male	30대	중랑구	87
20150909	3	Male	50대	중랑구	28
20150909	3	Female	30대	중랑구	94
20150909	3	Female	50대	중랑구	25
20150909	3	Male	10대	중랑구	22
20150909	3	Male	60대이상	중랑구	5
20150909	3	Female	10대	중랑구	13
20150909	3	Female	60대이상	중랑구	11
20150909	3	Female	40대	중랑구	83
20150910	4	Female	60대이상	강남구	9
20150910	4	Female	10대	강남구	30
20150910	4	Male	50대	강남구	45
20150910	4	Female	20대	강남구	130
20150910	4	Male	60대이상	강남구	9
20150910	4	Male	20대	강남구	127
20150910	4	Male	10대	강남구	32
20150910	4	Female	40대	강남구	198
20150910	4	Male	40대	강남구	89
20150910	4	Female	30대	강남구	158
20150910	4	Male	30대	강남구	162
20150910	4	Female	50대	강남구	47
20150910	4	Male	10대	강동구	30
20150910	4	Male	60대이상	강동구	10
20150910	4	Male	20대	강동구	76
20150910	4	Female	50대	강동구	29
20150910	4	Female	10대	강동구	19
